[2026-03-18 14:36:22,650] 16 root - INFO - Initiating data ingestion
[2026-03-18 14:36:43,239] 62 root - INFO - Performed train test split on the data
[2026-03-18 14:36:43,239] 63 root - INFO - Exited split_data_as_train_test method of DataIngestion class
[2026-03-18 14:36:43,239] 69 root - INFO - Saving the train and test data in the ingested directory
[2026-03-18 14:36:43,303] 75 root - INFO - Saved the train and test data in the ingested directory
[2026-03-18 14:36:43,303] 18 root - INFO - Data ingestion completed
[2026-03-18 14:36:43,303] 21 root - INFO - Initiating data validation
[2026-03-18 14:36:43,519] 26 root - INFO - Data validation completed
[2026-03-18 14:36:43,519] 29 root - INFO - Initiating data transformation
[2026-03-18 14:36:43,519] 52 root - INFO - Initiating data transformation
[2026-03-18 14:36:43,519] 54 root - INFO - Reading validated train and test data
[2026-03-18 14:36:43,540] 39 root - INFO - Entered get_data_transformer_object method of DataTransformation class
[2026-03-18 14:36:43,540] 42 root - INFO - initialized knn imputer
[2026-03-18 14:36:43,552] 50 root - INFO - Object saved to file: Artifact/2026_03_18_14_36_21/data_transformation/transformed_object/preprocessing.pkl
[2026-03-18 14:36:43,552] 33 root - INFO - Data transformation completed
[2026-03-18 14:36:43,552] 35 root - INFO - Initiating model training
[2026-03-18 14:36:44,390] 50 root - INFO - Object saved to file: Artifact/2026_03_18_14_36_21/model_trainer/trained_model/model.pkl
