[2026-03-12 14:25:06,824] 15 root - INFO - Initiating data ingestion
[2026-03-12 14:25:34,037] 62 root - INFO - Performed train test split on the data
[2026-03-12 14:25:34,037] 63 root - INFO - Exited split_data_as_train_test method of DataIngestion class
[2026-03-12 14:25:34,037] 69 root - INFO - Saving the train and test data in the ingested directory
[2026-03-12 14:25:34,100] 75 root - INFO - Saved the train and test data in the ingested directory
[2026-03-12 14:25:34,100] 17 root - INFO - Data ingestion completed
[2026-03-12 14:25:34,100] 20 root - INFO - Initiating data validation
[2026-03-12 14:25:34,328] 25 root - INFO - Data validation completed
[2026-03-12 14:25:34,328] 28 root - INFO - Initiating data transformation
[2026-03-12 14:25:34,329] 52 root - INFO - Initiating data transformation
[2026-03-12 14:25:34,329] 54 root - INFO - Reading validated train and test data
[2026-03-12 14:25:34,348] 39 root - INFO - Entered get_data_transformer_object method of DataTransformation class
[2026-03-12 14:25:34,349] 42 root - INFO - initialized knn imputer
[2026-03-12 14:25:34,360] 48 root - INFO - Object saved to file: Artifact/2026_03_12_14_25_06/data_transformation/transformed_object/preprocessing.pkl
[2026-03-12 14:25:34,360] 32 root - INFO - Data transformation completed
