[2026-03-18 14:37:39,301] 16 root - INFO - Initiating data ingestion
[2026-03-18 14:37:58,506] 62 root - INFO - Performed train test split on the data
[2026-03-18 14:37:58,506] 63 root - INFO - Exited split_data_as_train_test method of DataIngestion class
[2026-03-18 14:37:58,506] 69 root - INFO - Saving the train and test data in the ingested directory
[2026-03-18 14:37:58,602] 75 root - INFO - Saved the train and test data in the ingested directory
[2026-03-18 14:37:58,603] 18 root - INFO - Data ingestion completed
[2026-03-18 14:37:58,603] 21 root - INFO - Initiating data validation
[2026-03-18 14:37:58,825] 26 root - INFO - Data validation completed
[2026-03-18 14:37:58,825] 29 root - INFO - Initiating data transformation
[2026-03-18 14:37:58,825] 52 root - INFO - Initiating data transformation
[2026-03-18 14:37:58,825] 54 root - INFO - Reading validated train and test data
[2026-03-18 14:37:58,846] 39 root - INFO - Entered get_data_transformer_object method of DataTransformation class
[2026-03-18 14:37:58,846] 42 root - INFO - initialized knn imputer
[2026-03-18 14:37:58,860] 50 root - INFO - Object saved to file: Artifact/2026_03_18_14_37_38/data_transformation/transformed_object/preprocessing.pkl
[2026-03-18 14:37:58,860] 33 root - INFO - Data transformation completed
[2026-03-18 14:37:58,860] 35 root - INFO - Initiating model training
[2026-03-18 14:37:59,527] 50 root - INFO - Object saved to file: Artifact/2026_03_18_14_37_38/model_trainer/trained_model/model.pkl
[2026-03-18 14:37:59,527] 102 root - INFO - Best model found on both training and testing dataset: Logistic Regression with test score: {'test_score': 0.7178565312749043}
[2026-03-18 14:37:59,528] 39 root - INFO - Model training completed
